Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_ID,Product_Name,Category,Sub_Category,Brand,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Payment_Method,Sales_Channel,Sales_Person,Customer_Type
O036103,2025-01-06,C01024,Customer_01398,Male,42,Rajasthan City,Rajasthan,North,P0494,Sofa,Furniture,Sofa,Apple,3,597.15,5,1701.88,1063.95,637.93,Credit Card,Online,Sales_18,Returning
O036104,2025-10-01,C01698,Customer_01386,Male,59,Kerala City,Kerala,South,P0395,Cricket Bat,Sports,Cricket Bat,Puma,5,3604.39,15,15318.66,11648.2,3670.46,Debit Card,Offline,Sales_25,New
O036105,2025-11-04,C00600,Customer_01021,Male,18,West Bengal City,West Bengal,East,P0009,Headphones,Electronics,Headphones,Boat,1,1992.41,25,1494.31,1219.76,274.55,Credit Card,Offline,Sales_12,Returning
O036106,2025-09-24,C00786,Customer_01454,Male,63,Telangana City,Telangana,South,P0492,Rice,Grocery,Rice,Boat,2,4683.66,0,9367.32,5567.78,3799.54,Debit Card,Online,Sales_04,New
O036107,2025-08-10,C00612,Customer_01567,Male,41,Assam City,Assam,East,P0063,Football,Sports,Football,Sony,1,2937.69,30,2056.38,1443.11,613.27,Credit Card,Online,Sales_08,Returning
O036108,2025-05-24,C00929,Customer_00195,Male,35,Punjab City,Punjab,North,P0302,Chair,Furniture,Chair,Boat,1,3183.53,30,2228.47,1702.23,526.24,UPI,Online,Sales_22,New
O036109,2025-01-01,C00565,Customer_01669,Female,32,Maharashtra City,Maharashtra,West,P0429,Snacks,Grocery,Snacks,HP,2,4258.51,25,6387.77,4687.73,1700.04,Credit Card,Offline,Sales_12,New
O036110,2025-01-07,C00853,Customer_00354,Male,25,Gujarat City,Gujarat,West,P0468,Mobile,Electronics,Mobile,Philips,5,1163.89,5,5528.48,4487.34,1041.14,Net Banking,Online,Sales_22,New
O036111,2025-06-23,C01586,Customer_01806,Female,18,Punjab City,Punjab,North,P0247,Laptop,Electronics,Laptop,Nike,2,3779.63,25,5669.44,3980.93,1688.51,UPI,Online,Sales_14,New
O036112,2025-10-16,C00845,Customer_01423,Female,46,Maharashtra City,Maharashtra,West,P0159,Curtains,Home,Curtains,Dell,5,716.31,30,2507.08,1734.18,772.9,UPI,Offline,Sales_24,New
O036113,2026-10-18,C01634,Customer_00871,Male,60,Jharkhand City,Jharkhand,East,P0186,Laptop,Electronics,Laptop,LG,2,3317.8,15,5640.26,3352.23,2288.03,UPI,Online,Sales_20,Returning
O036114,2025-07-25,C00901,Customer_00998,Male,31,Delhi City,Delhi,North,P0329,Mobile,Electronics,Mobile,Sony,1,3596.48,30,2517.54,2026.74,490.8,Debit Card,Offline,Sales_18,New
O036115,2025-08-16,C00021,Customer_00723,Female,32,Chhattisgarh City,Chhattisgarh,Central,P0229,Curtains,Home,Curtains,Adidas,5,1009.43,15,4290.08,2400.67,1889.41,Debit Card,Offline,Sales_13,New
O036116,2026-02-22,C01107,Customer_01377,Male,38,Karnataka City,Karnataka,South,P0060,Table,Furniture,Table,Sony,2,2066.62,30,2893.27,1990.46,902.81,Credit Card,Online,Sales_20,New
O036117,2026-08-15,C00619,Customer_00711,Male,59,West Bengal City,West Bengal,East,P0319,Jacket,Clothing,Jacket,Puma,4,394.08,5,1497.5,849.55,647.95,Debit Card,Offline,Sales_14,Returning
O036118,2025-07-09,C00822,Customer_01179,Male,21,West Bengal City,West Bengal,East,P0460,Snacks,Grocery,Snacks,LG,5,4133.71,20,16534.84,13786.24,2748.6,Credit Card,Offline,Sales_18,New
O036119,2026-06-10,C01768,Customer_01611,Male,44,Andhra Pradesh City,Andhra Pradesh,South,P0363,Rice,Grocery,Rice,Sony,1,2834.09,25,2125.57,1766.39,359.18,Cash,Online,Sales_23,New
O036120,2026-10-06,C00593,Customer_01972,Female,41,Rajasthan City,Rajasthan,North,P0427,Headphones,Electronics,Headphones,Puma,4,225.39,10,811.4,696.87,114.53,Net Banking,Online,Sales_03,Returning
O036121,2026-04-10,C00340,Customer_00888,Male,57,Telangana City,Telangana,South,P0143,Rice,Grocery,Rice,Dell,2,2892.34,15,4916.98,4309.79,607.19,Debit Card,Online,Sales_11,New
O036122,2026-06-02,C00487,Customer_01674,Female,62,Punjab City,Punjab,North,P0296,Jeans,Clothing,Jeans,Puma,1,4739.67,20,3791.74,3251.64,540.1,Debit Card,Offline,Sales_20,New
O036123,2026-10-06,C00422,Customer_01120,Female,55,Delhi City,Delhi,North,P0491,Sofa,Furniture,Sofa,Apple,3,2195.13,25,4939.04,2875.88,2063.16,UPI,Online,Sales_07,Returning
O036124,2025-02-18,C00827,Customer_00292,Male,52,Andhra Pradesh City,Andhra Pradesh,South,P0469,Rice,Grocery,Rice,Dell,3,2526.83,30,5306.34,3528.49,1777.85,Net Banking,Offline,Sales_15,New
O036125,2025-05-24,C00445,Customer_01454,Male,33,Tamil Nadu City,Tamil Nadu,South,P0393,Mixer,Home,Mixer,Boat,2,2625.92,25,3938.88,2772.33,1166.55,Cash,Offline,Sales_22,New
O036126,2025-11-22,C00602,Customer_00285,Female,59,Punjab City,Punjab,North,P0317,Mixer,Home,Mixer,Dell,3,3144.0,25,7074.0,5521.47,1552.53,Net Banking,Offline,Sales_10,New
O036127,2026-03-29,C00813,Customer_00555,Female,37,Gujarat City,Gujarat,West,P0046,Lamp,Home,Lamp,Nike,5,2378.07,30,8323.24,7397.77,925.47,Credit Card,Online,Sales_05,New
O036128,2025-09-19,C00876,Customer_01426,Male,51,Andhra Pradesh City,Andhra Pradesh,South,P0284,Jacket,Clothing,Jacket,Philips,1,4428.65,15,3764.35,2713.18,1051.17,UPI,Online,Sales_11,New
O036129,2025-08-04,C00064,Customer_00229,Female,39,Gujarat City,Gujarat,West,P0267,Rice,Grocery,Rice,Puma,2,3437.96,30,4813.14,3182.12,1631.02,UPI,Online,Sales_12,Returning
O036130,2026-08-08,C00287,Customer_01258,Female,45,Karnataka City,Karnataka,South,P0325,Table,Furniture,Table,LG,3,1352.66,10,3652.18,2119.91,1532.27,Debit Card,Online,Sales_22,New
O036131,2025-02-10,C01746,Customer_00269,Female,33,Uttarakhand City,Uttarakhand,North,P0411,Jeans,Clothing,Jeans,Ikea,3,4705.21,25,10586.72,8988.29,1598.43,Debit Card,Offline,Sales_17,New
O036132,2025-11-23,C00693,Customer_00655,Male,54,Assam City,Assam,East,P0393,Sofa,Furniture,Sofa,LG,2,3380.08,0,6760.16,5504.76,1255.4,Debit Card,Online,Sales_01,Returning
O036133,2025-04-14,C01422,Customer_01561,Female,43,Delhi City,Delhi,North,P0455,Jeans,Clothing,Jeans,LG,3,4579.04,25,10302.84,6359.01,3943.83,Net Banking,Online,Sales_09,Returning
O036134,2026-11-26,C01419,Customer_00217,Male,38,Bihar City,Bihar,East,P0155,Jacket,Clothing,Jacket,Dell,4,4900.88,20,15682.82,10024.52,5658.3,Credit Card,Offline,Sales_14,Returning
O036135,2025-02-16,C00251,Customer_01220,Male,63,West Bengal City,West Bengal,East,P0183,Curtains,Home,Curtains,HP,3,2284.05,5,6509.54,4389.19,2120.35,Net Banking,Online,Sales_17,New
O036136,2025-02-20,C00258,Customer_00688,Male,51,Gujarat City,Gujarat,West,P0034,Rice,Grocery,Rice,Sony,2,2456.74,5,4667.81,2846.39,1821.42,Cash,Offline,Sales_03,Returning
O036137,2025-10-16,C00549,Customer_01454,Female,59,Tamil Nadu City,Tamil Nadu,South,P0392,Jacket,Clothing,Jacket,Ikea,4,3273.88,10,11785.97,9024.88,2761.09,Net Banking,Offline,Sales_14,New
O036138,2026-12-26,C00421,Customer_00296,Male,37,Odisha City,Odisha,East,P0114,Football,Sports,Football,Apple,4,3031.73,30,8488.84,7259.82,1229.02,Credit Card,Online,Sales_09,Returning
O036139,2026-12-26,C01988,Customer_00798,Male,33,Jharkhand City,Jharkhand,East,P0229,Sofa,Furniture,Sofa,Sony,3,2023.52,0,6070.56,3417.24,2653.32,UPI,Offline,Sales_03,New
O036140,2025-08-10,C00216,Customer_01886,Male,60,Maharashtra City,Maharashtra,West,P0067,Cricket Bat,Sports,Cricket Bat,Nike,5,964.6,10,4340.7,3328.59,1012.11,Credit Card,Offline,Sales_13,New
O036141,2025-03-28,C01177,Customer_00375,Male,30,Odisha City,Odisha,East,P0020,Oil,Grocery,Oil,Ikea,5,3923.85,0,19619.25,16542.24,3077.01,UPI,Offline,Sales_02,New
O036142,2025-10-28,C01774,Customer_01400,Male,25,Rajasthan City,Rajasthan,North,P0452,Jeans,Clothing,Jeans,Apple,4,2917.21,30,8168.19,6556.44,1611.75,Debit Card,Online,Sales_03,Returning
O036143,2026-06-16,C00131,Customer_00140,Male,51,Uttar Pradesh City,Uttar Pradesh,North,P0343,Cricket Bat,Sports,Cricket Bat,Boat,1,237.72,20,190.18,139.32,50.86,UPI,Online,Sales_25,New
O036144,2026-05-26,C01698,Customer_01352,Male,54,Bihar City,Bihar,East,P0437,Sofa,Furniture,Sofa,Philips,2,4661.06,15,7923.8,5990.18,1933.62,Credit Card,Online,Sales_24,Returning
O036145,2026-10-26,C00667,Customer_00212,Female,56,Maharashtra City,Maharashtra,West,P0027,Mobile,Electronics,Mobile,Puma,3,2938.59,30,6171.04,4657.3,1513.74,Credit Card,Online,Sales_05,New
O036146,2025-05-15,C00544,Customer_01319,Male,52,Bihar City,Bihar,East,P0270,Jacket,Clothing,Jacket,Dell,4,3295.08,15,11203.27,7573.4,3629.87,Debit Card,Offline,Sales_06,New
O036147,2025-08-23,C00762,Customer_01146,Male,49,Kerala City,Kerala,South,P0493,Oil,Grocery,Oil,Philips,2,4332.65,10,7798.77,4624.72,3174.05,Cash,Offline,Sales_09,Returning
O036148,2025-06-25,C01842,Customer_00146,Male,22,Madhya Pradesh City,Madhya Pradesh,Central,P0236,Curtains,Home,Curtains,Ikea,1,2188.04,30,1531.63,989.6,542.03,Debit Card,Offline,Sales_13,New
O036149,2026-09-08,C00331,Customer_01494,Male,48,Karnataka City,Karnataka,South,P0461,Sofa,Furniture,Sofa,Philips,1,867.9,15,737.71,445.09,292.62,Cash,Online,Sales_12,Returning
O036150,2026-01-30,C01322,Customer_01263,Male,61,Bihar City,Bihar,East,P0009,Shirt,Clothing,Shirt,HP,4,4377.71,10,15759.76,11709.63,4050.13,Credit Card,Online,Sales_05,Returning
O036151,2025-08-05,C01589,Customer_00046,Male,27,Rajasthan City,Rajasthan,North,P0238,Rice,Grocery,Rice,Puma,4,2592.24,0,10368.96,7219.68,3149.28,Credit Card,Offline,Sales_20,New
O036152,2025-07-10,C00850,Customer_01734,Male,52,Tamil Nadu City,Tamil Nadu,South,P0275,Curtains,Home,Curtains,Samsung,5,4947.84,5,23502.24,20054.61,3447.63,Net Banking,Online,Sales_03,Returning
O036153,2025-07-15,C01235,Customer_00205,Female,18,Chhattisgarh City,Chhattisgarh,Central,P0113,Table,Furniture,Table,Philips,2,978.38,25,1467.57,1014.32,453.25,Credit Card,Offline,Sales_21,Returning
O036154,2025-06-19,C00921,Customer_00903,Female,42,Andhra Pradesh City,Andhra Pradesh,South,P0456,Curtains,Home,Curtains,Nike,2,1823.66,30,2553.12,1500.15,1052.97,UPI,Offline,Sales_07,New
O036155,2025-06-26,C01030,Customer_00722,Male,19,Karnataka City,Karnataka,South,P0235,Mixer,Home,Mixer,Samsung,5,247.89,0,1239.45,881.95,357.5,Credit Card,Online,Sales_18,New
O036156,2025-12-21,C00908,Customer_00522,Female,20,Gujarat City,Gujarat,West,P0479,Snacks,Grocery,Snacks,Nike,3,2775.65,5,7910.6,6699.73,1210.87,UPI,Online,Sales_12,Returning
O036157,2026-02-26,C01567,Customer_00709,Female,20,Delhi City,Delhi,North,P0232,Curtains,Home,Curtains,Puma,2,3173.75,0,6347.5,5397.82,949.68,Cash,Offline,Sales_08,New
O036158,2026-05-29,C01432,Customer_00924,Male,54,Gujarat City,Gujarat,West,P0056,Chair,Furniture,Chair,Adidas,1,2551.09,25,1913.32,1580.64,332.68,Cash,Offline,Sales_16,New
O036159,2025-03-23,C00215,Customer_00009,Male,35,Assam City,Assam,East,P0019,Snacks,Grocery,Snacks,Puma,3,3010.18,10,8127.49,4799.14,3328.35,Credit Card,Offline,Sales_25,Returning
O036160,2026-03-14,C00558,Customer_00887,Female,30,Haryana City,Haryana,North,P0070,Football,Sports,Football,Nike,2,1040.54,20,1664.86,1201.82,463.04,Credit Card,Offline,Sales_07,Returning
O036161,2026-06-09,C00169,Customer_01491,Male,60,Rajasthan City,Rajasthan,North,P0362,Table,Furniture,Table,Ikea,1,1509.57,0,1509.57,1168.51,341.06,Credit Card,Offline,Sales_09,New
O036162,2026-09-27,C00375,Customer_01381,Male,28,Telangana City,Telangana,South,P0145,Sofa,Furniture,Sofa,Puma,3,3004.46,25,6760.04,5045.5,1714.54,UPI,Online,Sales_11,New
O036163,2025-05-27,C01363,Customer_00917,Female,35,Tamil Nadu City,Tamil Nadu,South,P0265,Oil,Grocery,Oil,Samsung,4,791.45,15,2690.93,2402.31,288.62,UPI,Online,Sales_23,Returning
O036164,2025-11-21,C01410,Customer_01527,Male,30,Haryana City,Haryana,North,P0253,Football,Sports,Football,Dell,1,1423.74,5,1352.55,899.53,453.02,Cash,Online,Sales_15,New
O036165,2026-12-01,C01764,Customer_00001,Male,56,Tamil Nadu City,Tamil Nadu,South,P0091,Table,Furniture,Table,Nike,5,770.23,25,2888.36,1600.66,1287.7,Debit Card,Offline,Sales_24,Returning
O036166,2026-02-10,C01151,Customer_00092,Female,63,Assam City,Assam,East,P0034,Snacks,Grocery,Snacks,Nike,4,3388.39,10,12198.2,7967.14,4231.06,UPI,Offline,Sales_24,New
O036167,2026-05-09,C01581,Customer_00711,Male,57,West Bengal City,West Bengal,East,P0316,Mixer,Home,Mixer,Nike,4,3539.61,25,10618.83,6149.72,4469.11,Cash,Offline,Sales_25,Returning
O036168,2025-08-29,C01001,Customer_01361,Male,65,Punjab City,Punjab,North,P0359,Jeans,Clothing,Jeans,Apple,3,498.46,30,1046.77,785.58,261.19,Debit Card,Online,Sales_20,New
O036169,2026-11-30,C01115,Customer_01087,Male,52,Delhi City,Delhi,North,P0106,Jeans,Clothing,Jeans,Adidas,3,2937.23,0,8811.69,5015.35,3796.34,Net Banking,Offline,Sales_06,New
O036170,2026-12-22,C00952,Customer_01180,Male,21,Chhattisgarh City,Chhattisgarh,Central,P0232,Snacks,Grocery,Snacks,Puma,3,2424.41,25,5454.92,3374.18,2080.74,Debit Card,Offline,Sales_22,New
O036171,2025-08-16,C01320,Customer_01234,Male,53,Rajasthan City,Rajasthan,North,P0484,Snacks,Grocery,Snacks,Adidas,3,4472.6,10,12076.02,7623.58,4452.44,Cash,Online,Sales_16,Returning
O036172,2025-09-18,C01918,Customer_00127,Male,40,Andhra Pradesh City,Andhra Pradesh,South,P0040,Jeans,Clothing,Jeans,Sony,3,2944.62,0,8833.86,7775.69,1058.17,Credit Card,Online,Sales_05,Returning
O036173,2026-05-21,C01535,Customer_00808,Female,59,Andhra Pradesh City,Andhra Pradesh,South,P0054,Snacks,Grocery,Snacks,Ikea,3,1379.68,30,2897.33,2512.28,385.05,Cash,Offline,Sales_23,Returning
O036174,2025-01-06,C00517,Customer_01624,Male,50,West Bengal City,West Bengal,East,P0404,Jacket,Clothing,Jacket,HP,2,2513.14,0,5026.28,3440.81,1585.47,Debit Card,Offline,Sales_03,Returning
O036175,2025-03-23,C00313,Customer_00771,Female,37,Tamil Nadu City,Tamil Nadu,South,P0087,Chair,Furniture,Chair,Nike,2,4099.66,20,6559.46,3942.03,2617.43,UPI,Offline,Sales_18,Returning
O036176,2025-06-30,C01577,Customer_00134,Female,44,Kerala City,Kerala,South,P0133,Chair,Furniture,Chair,Ikea,2,585.23,25,877.85,724.55,153.3,Cash,Offline,Sales_01,Returning
O036177,2025-11-06,C00031,Customer_00870,Female,42,Madhya Pradesh City,Madhya Pradesh,Central,P0282,Oil,Grocery,Oil,LG,1,1715.36,0,1715.36,1412.08,303.28,Debit Card,Online,Sales_08,Returning
O036178,2025-10-07,C01976,Customer_01867,Male,32,Delhi City,Delhi,North,P0247,Table,Furniture,Table,Adidas,1,2830.09,5,2688.59,1573.1,1115.49,Debit Card,Offline,Sales_19,New
O036179,2025-12-01,C00445,Customer_01309,Male,54,Haryana City,Haryana,North,P0169,Mixer,Home,Mixer,Sony,4,134.87,0,539.48,346.31,193.17,Cash,Online,Sales_11,Returning
O036180,2026-06-15,C01208,Customer_01124,Female,45,Telangana City,Telangana,South,P0034,Oil,Grocery,Oil,Samsung,4,4762.35,10,17144.46,12435.18,4709.28,Credit Card,Offline,Sales_25,Returning
O036181,2026-05-20,C00446,Customer_01806,Male,23,Madhya Pradesh City,Madhya Pradesh,Central,P0477,Rice,Grocery,Rice,Dell,2,4398.56,5,8357.26,6686.81,1670.45,Cash,Offline,Sales_08,Returning
O036182,2025-12-21,C00500,Customer_01971,Female,44,Madhya Pradesh City,Madhya Pradesh,Central,P0018,Oil,Grocery,Oil,Philips,4,2383.45,5,9057.11,7988.62,1068.49,Credit Card,Offline,Sales_11,Returning
O036183,2026-07-21,C01110,Customer_00449,Female,31,Telangana City,Telangana,South,P0402,Jeans,Clothing,Jeans,Philips,4,1520.75,0,6083.0,4121.11,1961.89,Net Banking,Online,Sales_18,Returning
O036184,2026-07-26,C01739,Customer_01577,Female,36,Jharkhand City,Jharkhand,East,P0037,Jacket,Clothing,Jacket,HP,2,4389.54,20,7023.26,6026.85,996.41,UPI,Online,Sales_11,Returning
O036185,2025-07-11,C00226,Customer_01291,Male,26,Punjab City,Punjab,North,P0341,Table,Furniture,Table,Adidas,3,1756.78,0,5270.34,4046.33,1224.01,Debit Card,Online,Sales_04,Returning
O036186,2026-10-30,C01830,Customer_00913,Male,28,Uttar Pradesh City,Uttar Pradesh,North,P0015,Mobile,Electronics,Mobile,Nike,3,4809.32,15,12263.77,8698.04,3565.73,Cash,Offline,Sales_25,Returning
O036187,2026-10-02,C01407,Customer_01591,Male,52,Uttarakhand City,Uttarakhand,North,P0374,Mobile,Electronics,Mobile,Adidas,1,1438.84,5,1366.9,804.82,562.08,Debit Card,Online,Sales_24,Returning
O036188,2026-05-26,C01894,Customer_01858,Male,58,Telangana City,Telangana,South,P0483,Yoga Mat,Sports,Yoga Mat,Ikea,2,4549.87,5,8644.75,6114.64,2530.11,Net Banking,Online,Sales_22,Returning
O036189,2026-05-17,C01606,Customer_01210,Female,40,Madhya Pradesh City,Madhya Pradesh,Central,P0137,Jeans,Clothing,Jeans,Sony,5,3148.98,5,14957.65,8449.85,6507.8,Cash,Offline,Sales_20,Returning
O036190,2026-02-10,C00854,Customer_00530,Female,24,Rajasthan City,Rajasthan,North,P0449,Snacks,Grocery,Snacks,Ikea,4,2420.19,20,7744.61,5972.76,1771.85,Debit Card,Online,Sales_01,Returning
O036191,2026-01-20,C01369,Customer_01700,Male,18,Tamil Nadu City,Tamil Nadu,South,P0393,Sofa,Furniture,Sofa,Sony,5,1382.74,30,4839.59,3769.32,1070.27,Debit Card,Online,Sales_02,New
O036192,2026-04-07,C01859,Customer_01946,Male,49,Karnataka City,Karnataka,South,P0462,Laptop,Electronics,Laptop,HP,3,2100.57,5,5986.62,5172.24,814.38,Net Banking,Online,Sales_20,New
O036193,2025-02-25,C01072,Customer_01777,Male,22,Uttar Pradesh City,Uttar Pradesh,North,P0011,Mixer,Home,Mixer,HP,4,2607.35,30,7300.58,4853.95,2446.63,Credit Card,Offline,Sales_05,Returning
O036194,2026-05-01,C01255,Customer_01156,Male,40,Karnataka City,Karnataka,South,P0249,Football,Sports,Football,HP,1,1824.76,25,1368.57,997.55,371.02,Net Banking,Offline,Sales_04,Returning
O036195,2025-05-13,C01097,Customer_01282,Male,30,Andhra Pradesh City,Andhra Pradesh,South,P0348,Jacket,Clothing,Jacket,HP,4,2069.58,15,7036.57,5575.77,1460.8,UPI,Online,Sales_07,New
O036196,2026-07-14,C00071,Customer_01983,Female,18,Kerala City,Kerala,South,P0186,Cricket Bat,Sports,Cricket Bat,Nike,4,2462.14,20,7878.85,5240.55,2638.3,Debit Card,Offline,Sales_10,New
O036197,2025-11-01,C01638,Customer_00280,Female,28,Rajasthan City,Rajasthan,North,P0337,Jeans,Clothing,Jeans,Ikea,2,2080.31,0,4160.62,3268.94,891.68,Credit Card,Offline,Sales_02,Returning
O036198,2025-04-09,C01617,Customer_00814,Female,32,Jharkhand City,Jharkhand,East,P0049,Lamp,Home,Lamp,Puma,1,729.04,30,510.33,445.14,65.19,Cash,Offline,Sales_18,New
O036199,2025-10-20,C01840,Customer_01746,Male,54,Punjab City,Punjab,North,P0289,Oil,Grocery,Oil,Dell,3,2825.79,0,8477.37,6221.82,2255.55,Debit Card,Offline,Sales_13,Returning
O036200,2026-06-24,C00955,Customer_00311,Male,38,Bihar City,Bihar,East,P0342,Jacket,Clothing,Jacket,Puma,2,3895.31,15,6622.03,4002.14,2619.89,Net Banking,Online,Sales_09,Returning
O036201,2026-08-01,C00451,Customer_00940,Female,25,Uttarakhand City,Uttarakhand,North,P0216,Shirt,Clothing,Shirt,Philips,4,468.33,10,1685.99,1479.79,206.2,UPI,Offline,Sales_13,New
O036202,2026-02-19,C00403,Customer_01370,Female,50,Karnataka City,Karnataka,South,P0221,Chair,Furniture,Chair,Samsung,1,3299.4,25,2474.55,1565.63,908.92,UPI,Online,Sales_20,New
O036203,2025-05-05,C00113,Customer_00461,Female,53,Rajasthan City,Rajasthan,North,P0366,Mixer,Home,Mixer,Ikea,2,2827.1,10,5088.78,4217.72,871.06,Credit Card,Offline,Sales_25,Returning
O036204,2025-10-16,C00965,Customer_00623,Female,43,Gujarat City,Gujarat,West,P0500,Football,Sports,Football,LG,2,2901.29,25,4351.93,3697.64,654.29,Credit Card,Online,Sales_14,Returning
O036205,2025-03-31,C01657,Customer_01929,Female,38,Maharashtra City,Maharashtra,West,P0476,Lamp,Home,Lamp,Dell,3,4438.1,30,9320.01,5731.18,3588.83,Net Banking,Offline,Sales_21,New
O036206,2025-07-01,C00799,Customer_00489,Female,46,Chhattisgarh City,Chhattisgarh,Central,P0175,Yoga Mat,Sports,Yoga Mat,Nike,2,1198.41,20,1917.46,1456.54,460.92,Cash,Offline,Sales_24,Returning
O036207,2025-03-13,C01724,Customer_01081,Male,26,Rajasthan City,Rajasthan,North,P0069,Yoga Mat,Sports,Yoga Mat,Philips,4,4734.78,20,15151.3,13430.37,1720.93,Net Banking,Offline,Sales_06,Returning
O036208,2026-07-07,C01977,Customer_01516,Female,39,Haryana City,Haryana,North,P0298,Shirt,Clothing,Shirt,HP,4,1835.17,30,5138.48,2976.7,2161.78,Debit Card,Offline,Sales_08,New
O036209,2026-10-12,C00420,Customer_01567,Female,25,Rajasthan City,Rajasthan,North,P0187,Sofa,Furniture,Sofa,Ikea,2,2799.36,10,5038.85,3180.19,1858.66,Debit Card,Offline,Sales_04,New
O036210,2026-01-29,C00968,Customer_00913,Female,35,Uttar Pradesh City,Uttar Pradesh,North,P0367,Table,Furniture,Table,Nike,4,1769.18,0,7076.72,5066.52,2010.2,Cash,Online,Sales_16,New
O036211,2026-08-03,C01158,Customer_01066,Male,25,Uttar Pradesh City,Uttar Pradesh,North,P0215,Yoga Mat,Sports,Yoga Mat,Adidas,3,2913.23,5,8302.71,5661.26,2641.45,Cash,Online,Sales_13,New
O036212,2025-06-23,C01351,Customer_00967,Female,56,Odisha City,Odisha,East,P0285,Mobile,Electronics,Mobile,Apple,2,363.27,30,508.58,370.48,138.1,Debit Card,Offline,Sales_04,Returning
O036213,2026-02-17,C01318,Customer_00658,Male,33,Chhattisgarh City,Chhattisgarh,Central,P0456,Sofa,Furniture,Sofa,Ikea,5,325.71,20,1302.84,893.96,408.88,Cash,Online,Sales_13,New
O036214,2026-10-16,C00842,Customer_01024,Male,28,Chhattisgarh City,Chhattisgarh,Central,P0267,Football,Sports,Football,Nike,4,2587.63,0,10350.52,7732.1,2618.42,Credit Card,Online,Sales_24,New
O036215,2026-11-22,C00757,Customer_01035,Female,27,West Bengal City,West Bengal,East,P0256,Curtains,Home,Curtains,Philips,2,4741.01,10,8533.82,7227.96,1305.86,Credit Card,Online,Sales_05,Returning
O036216,2025-04-18,C01817,Customer_01631,Male,34,Telangana City,Telangana,South,P0354,Chair,Furniture,Chair,Boat,1,2238.68,0,2238.68,1645.01,593.67,UPI,Offline,Sales_25,New
O036217,2026-06-28,C00280,Customer_01785,Female,54,Gujarat City,Gujarat,West,P0292,Rice,Grocery,Rice,Sony,2,1095.93,15,1863.08,1044.89,818.19,Credit Card,Online,Sales_17,New
O036218,2025-02-18,C01007,Customer_00662,Male,59,Bihar City,Bihar,East,P0428,Chair,Furniture,Chair,Adidas,4,3783.31,10,13619.92,7860.59,5759.33,Credit Card,Online,Sales_09,Returning
O036219,2025-11-25,C00082,Customer_00759,Female,38,Telangana City,Telangana,South,P0127,Jeans,Clothing,Jeans,HP,1,3615.22,0,3615.22,2174.44,1440.78,UPI,Online,Sales_13,New
